10,18,58
9,18,59
8,18,58
10,18,58
9,18,58
9,17,57
8,17,58
7,17,59
9,17,61
10,18,61
8,18,60
9,17,60
9,18,60
8,17,58
7,17,58
8,17,59
8,18,58
8,18,58
9,18,59
9,17,59
8,17,59
8,17,58
8,17,59
9,17,59
8,17,60
8,17,59
9,18,60
8,18,59
9,17,58
8,17,59
8,17,59
7,17,59
7,18,59
8,18,60
9,17,59
8,17,59
9,17,59
9,17,59
8,18,59
7,18,58
9,18,59
9,17,59
8,17,58
8,17,59
8,18,59
8,18,59
8,18,59
8,18,59
8,17,58
9,18,59
8,18,59
8,18,59
9,18,59
8,18,59
7,18,59
8,17,59
8,17,59
8,18,59
8,18,59
8,18,59
8,18,59
8,18,59
8,18,59
8,18,58
9,18,59
9,18,59
7,18,59
9,18,59
8,17,59
7,17,59
8,18,59
7,18,58
7,18,59
7,18,59
7,18,59
9,18,59
8,18,59
8,18,60
8,18,60
8,18,59
8,18,60
8,18,59
7,18,59
8,17,59
7,17,59
6,17,59
6,18,58
6,18,60
7,17,59
7,17,59
8,17,59
7,17,59
7,17,59
6,18,60
6,18,60
6,17,61
6,18,61
6,17,60
7,17,60
5,17,59
5,17,59
6,16,60
3,16,60
4,16,61
4,16,61
4,16,61
4,16,59
4,16,59
4,15,60
3,15,59
3,15,59
4,15,60
4,16,60
5,16,61
4,16,60
5,15,60
3,15,59
4,15,60
4,15,61
3,15,60
4,15,60
5,15,60
4,15,60
5,15,60
5,15,60
4,16,60
5,15,60
4,15,59
4,15,60
4,16,60
5,16,60
5,16,60
5,16,60
5,16,60
5,16,59
5,16,59
5,16,59
4,16,60
4,17,60
5,16,60
4,17,60
4,17,59
6,17,60
5,17,60
4,17,60
5,17,60
4,17,59
4,17,60
5,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,16,59
5,16,60
5,16,60
5,17,60
4,17,60
4,17,60
4,17,60
5,17,60
5,16,60
4,17,60
4,17,60
4,17,60
5,17,60
5,17,60
5,16,60
5,17,60
5,16,60
5,16,60
5,16,60
5,16,60
5,16,60
5,16,60
5,16,60
5,17,60
5,17,60
5,17,60
5,16,59
4,17,59
5,17,60
5,17,60
5,16,60
4,17,59
4,17,60
5,17,60
5,16,60
5,16,59
5,17,60
5,17,60
5,17,60
4,16,60
4,16,60
5,17,60
4,17,60
4,16,60
5,17,60
4,17,60
5,17,60
5,17,60
5,17,60
5,17,59
4,17,60
5,17,59
4,16,59
4,17,60
5,17,60
4,17,60
4,17,61
5,17,60
5,17,59
4,17,60
4,17,59
4,17,59
5,17,60
5,17,59
5,17,59
4,17,59
5,17,60
4,17,60
4,17,60
5,17,60
5,17,60
5,17,59
5,17,60
5,17,60
4,17,60
4,17,60
5,17,60
5,17,59
4,17,59
6,17,60
6,17,60
4,17,59
5,17,60
4,17,59
5,17,59
5,16,59
4,17,59
5,17,60
5,17,60
5,17,60
5,17,60
5,17,59
5,17,60
5,17,59
4,17,59
5,17,59
6,17,59
5,17,59
6,17,60
6,17,60
4,17,60
5,17,60
5,17,60
4,17,59
5,16,59
5,17,59
4,17,59
5,17,60
6,17,60
4,17,59
5,17,59
5,17,60
5,17,59
5,17,60
5,17,61
5,17,60
5,17,60
5,17,60
5,16,60
5,17,60
5,17,59
5,17,60
5,17,60
5,17,59
5,17,58
5,17,59
5,17,60
4,17,60
5,17,60
5,17,60
5,17,59
4,17,59
5,17,60
5,17,60
5,17,60
6,17,60
5,17,60
5,17,60
5,17,59
5,17,59
5,17,59
5,17,60
5,17,59
4,17,59
5,17,60
5,17,59
5,17,59
4,17,60
5,17,59
5,17,60
4,17,60
5,17,60
5,17,59
4,17,59
4,17,60
5,17,60
4,17,59
4,17,59
5,17,59
4,17,60
5,17,60
4,17,60
4,17,59
5,17,60
5,17,60
4,17,59
5,17,60
4,17,60
4,18,60
5,17,60
4,17,60
4,17,60
5,17,59
3,17,60
4,17,60
5,17,60
4,17,59
5,18,60
5,18,60
5,18,60
4,17,59
5,17,60
4,17,59
3,17,59
4,17,60
5,17,60
4,17,59
5,17,59
5,17,59
5,17,59
4,17,59
5,17,59
4,17,59
4,17,60
5,17,60
5,17,60
4,17,60
5,17,60
5,17,60
5,17,60
5,17,60
4,17,59
4,17,59
5,17,60
5,17,59
5,18,60
5,17,60
4,17,59
6,17,60
5,17,60
4,17,59
5,17,59
5,17,60
5,17,59
5,17,59
5,17,59
5,17,59
5,17,59
4,17,59
4,17,59
4,18,59
3,18,60
3,18,60
4,17,60
5,17,60
5,17,59
4,17,59
5,17,60
5,17,60
3,18,60
3,17,60
4,17,60
3,17,60
4,17,59
4,17,60
3,17,59
4,17,60
4,17,60
4,17,60
5,17,60
4,16,59
4,16,60
4,16,60
2,17,59
3,17,60
4,17,60
4,17,60
4,17,59
3,17,60
3,17,60
3,17,60
3,17,60
4,17,60
3,17,59
3,17,59
3,17,60
3,17,60
3,17,60
2,17,60
3,17,60
3,17,60
3,17,59
2,17,59
3,17,60
3,17,60
2,18,60
4,17,60
5,17,60
3,17,60
3,17,60
3,17,60
2,17,60
1,17,59
3,16,59
3,16,60
3,17,60
3,17,60
3,17,60
4,17,60
4,17,59
3,17,60
4,17,60
3,17,60
3,17,60
3,17,60
4,17,60
3,17,59
3,17,60
4,17,60
3,17,60
4,17,60
4,17,60
4,17,60
4,17,59
2,17,59
5,17,60
5,17,60
3,17,60
3,17,59
5,17,60
4,17,60
3,17,59
4,17,60
4,17,60
3,17,59
4,17,59
4,17,60
4,17,59
4,17,60
4,17,60
4,17,60
4,17,60
4,17,59
4,17,60
4,17,60
4,17,60
4,17,60
4,17,59
4,17,60
5,17,60
3,17,59
3,17,60
4,18,60
3,17,59
3,17,59
4,17,59
4,18,60
3,17,59
4,17,60
4,17,60
4,17,60
3,17,59
4,17,60
3,17,60
3,17,59
2,17,59
2,17,59
4,17,60
3,17,60
4,17,60
4,18,60
3,17,59
4,17,59
3,17,60
3,17,59
3,17,59
3,17,60
3,17,60
4,17,60
3,18,60
3,18,60
3,17,60
3,17,60
2,17,59
3,18,59
3,18,59
3,17,59
3,17,60
3,17,60
3,17,60
3,17,60
3,17,60
4,17,60
3,18,60
3,17,59
3,17,60
3,17,60
3,17,59
3,17,60
3,17,60
3,17,59
4,17,59
4,17,60
3,17,60
4,17,60
4,17,60
3,17,59
4,17,59
3,17,59
3,17,60
3,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,59
3,17,59
4,17,60
4,17,59
4,17,59
3,17,59
4,17,59
4,17,60
4,17,60
4,17,60
4,17,60
3,17,59
3,17,60
3,17,60
3,17,60
4,17,59
4,17,59
4,17,59
4,17,60
3,17,60
3,17,60
4,17,60
3,17,59
3,17,60
3,17,60
3,17,59
3,17,60
3,17,60
4,17,60
3,17,60
3,17,59
3,17,60
3,18,60
3,17,59
3,17,59
3,17,60
3,17,60
3,17,60
4,17,60
4,17,60
3,17,60
3,17,60
3,17,59
3,17,59
3,17,60
3,17,60
3,17,59
3,17,60
3,17,59
3,17,59
3,17,60
2,17,59
4,17,60
3,16,60
3,18,60
4,17,60
4,17,59
3,17,59
3,17,60
3,17,59
2,17,59
4,17,60
4,17,60
3,17,59
4,17,60
4,17,60
3,17,59
4,16,60
3,17,60
3,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,60
3,17,59
4,17,60
4,17,60
4,17,60
3,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,60
4,17,59
4,17,59
4,17,58
4,17,59
3,17,59
3,17,59
4,17,59
5,17,60
4,17,59
4,17,60
4,17,60
3,17,60
4,17,61
4,17,60
4,17,60
4,17,60
3,17,59
3,17,59
3,17,59
4,17,60
3,17,60
3,17,59
5,17,60
4,17,59
3,17,60
3,17,60
4,17,60
4,17,60
4,17,60
3,17,60
4,17,60
4,17,60
3,17,60
4,17,60
4,17,59
3,17,60
3,17,60
4,17,60
5,17,60
4,17,60
5,17,60
6,17,60
5,17,60
4,17,59
3,17,58
7,17,59
9,18,59
8,18,58
0,17,55
6,17,57
12,16,60
11,17,59
8,17,59
11,17,60
8,17,58
9,18,58
14,17,59
16,17,56
17,17,52
11,15,44
6,16,48
-6,20,54
-40,21,43
-50,20,38
-59,17,31
-58,15,26
-61,13,12
-66,13,12
-64,12,14
-62,11,2
-63,12,-3
-63,14,-11
-68,14,-16
-67,14,-20
-65,14,-23
-60,13,-25
-54,15,-21
-57,15,-24
-61,15,-29
-58,15,-27
-53,17,-25
-57,17,-28
-58,17,-31
-57,17,-32
-56,17,-32
-56,18,-33
-56,17,-33
-53,16,-29
-51,16,-28
-54,15,-30
-52,15,-28
-51,14,-29
-51,14,-34
-52,15,-36
-51,15,-33
-52,15,-35
-51,15,-39
-50,14,-35
-47,14,-33
-51,14,-40
-51,14,-41
-51,15,-38
-51,15,-39
-51,13,-45
-52,14,-38
-53,14,-37
-53,13,-40
-51,13,-37
-51,13,-38
-53,14,-38
-51,12,-40
-51,13,-38
-51,13,-39
-48,15,-33
-53,12,-36
-50,8,-41
-49,7,-39
-49,7,-38
-50,8,-36
-50,8,-37
-51,9,-36
-53,9,-35
-51,8,-38
-51,9,-36
-52,8,-36
-56,8,-40
-51,8,-34
-54,7,-36
-51,7,-33
-56,6,-38
-53,8,-31
-53,8,-32
-54,7,-34
-59,6,-35
-64,3,-37
-64,3,-35
-54,4,-28
-64,4,-32
-57,2,-33
-54,-1,-25
-59,0,-22
-51,0,-23
-50,-2,-25
-62,-10,-36
-63,-8,-48
-53,-5,-40
-51,-2,-30
-56,-2,-26
-53,-1,-26
-54,-2,-22
-62,0,-20
-61,-3,-26
-55,-5,-29
-58,-8,-33
-62,-8,-32
-54,-10,-23
-50,-10,-21
-53,-11,-24
-56,-10,-17
-58,-11,-17
-57,-11,-14
-58,-10,-12
-61,-9,-13
-62,-10,-14
-64,-10,-13
-61,-12,-14
-60,-13,-13
-62,-12,-13
-62,-12,-15
-59,-14,-15
-59,-13,-14
-60,-14,-15
-59,-13,-13
-60,-13,-13
-60,-12,-13
-61,-12,-13
-62,-11,-15
-60,-12,-15
-61,-11,-14
-61,-12,-15
-60,-12,-16
-61,-13,-16
-61,-12,-16
-61,-12,-17
-59,-12,-16
-61,-12,-17
-60,-11,-17
-59,-11,-15
-60,-11,-16
-61,-10,-17
-61,-10,-17
-59,-11,-17
-59,-11,-17
-60,-11,-17
-59,-11,-17
-59,-11,-17
-60,-10,-17
-60,-10,-19
-61,-10,-21
-61,-10,-20
-60,-9,-16
-56,-9,-16
-58,-9,-18
-60,-9,-19
-63,-9,-21
-60,-10,-19
-61,-8,-19
-59,-10,-20
-64,-11,-22
-64,-9,-19
-63,-11,-21
-61,-11,-21
-61,-10,-21
-59,-11,-19
-62,-11,-18
-64,-10,-21
-62,-11,-20
-61,-10,-19
-60,-11,-17
-61,-10,-18
-58,-11,-16
-60,-12,-18
-59,-12,-15
-60,-11,-16
-59,-11,-16
-57,-12,-15
-59,-12,-17
-60,-12,-18
-61,-13,-18
-60,-13,-16
-59,-12,-17
-62,-12,-15
-63,-11,-17
-61,-12,-16
-61,-13,-16
-61,-12,-17
-62,-14,-18
-58,-14,-18
-57,-12,-15
-58,-12,-15
-58,-12,-16
-58,-12,-16
-61,-13,-14
-60,-13,-14
-59,-14,-14
-60,-14,-16
-58,-13,-15
-60,-12,-13
-60,-12,-16
-60,-12,-17
-59,-13,-21
-57,-12,-19
-56,-11,-15
-61,-10,-21
-60,-11,-21
-58,-11,-17
-60,-11,-17
-58,-12,-18
-63,-11,-19
-60,-11,-16
-60,-11,-16
-61,-11,-17
-61,-10,-17
-60,-10,-17
-60,-10,-18
-60,-10,-19
-60,-9,-18
-60,-9,-19
-59,-10,-19
-60,-10,-18
-61,-10,-18
-60,-11,-18
-60,-10,-18
-60,-10,-19
-60,-10,-19
-60,-10,-18
-60,-10,-18
-60,-10,-18
-60,-10,-18
-61,-10,-17
-60,-10,-18
-61,-10,-18
-61,-11,-18
-60,-10,-17
-60,-10,-18
-60,-10,-18
-60,-10,-18
-60,-10,-19
-60,-10,-18
-60,-11,-18
-61,-11,-18
-60,-10,-18
-60,-10,-18
-60,-10,-18
-60,-10,-18
-61,-10,-19
-60,-10,-19
-60,-10,-19
-60,-10,-18
-60,-10,-18
-60,-10,-19
-60,-10,-18
-60,-10,-19
-60,-10,-18
-60,-10,-18
-60,-10,-18
-59,-10,-18
-60,-10,-19
-59,-10,-18
-59,-10,-18
-59,-10,-19
-59,-10,-19
-58,-9,-19
-59,-10,-19
-58,-9,-19
-58,-9,-19
-58,-9,-21
-59,-8,-21
-57,-7,-20
-57,-8,-21
-59,-8,-22
-58,-7,-24
-57,-7,-26
-58,-6,-24
-59,-7,-24
-60,-6,-28
-60,-6,-28
-58,-5,-28
-56,-5,-28
-56,-5,-30
-56,-4,-29
-57,-4,-28
-57,-4,-29
-57,-4,-30
-57,-3,-31
-57,-3,-31
-58,-3,-32
-57,-2,-30
-57,-3,-31
-57,-2,-32
-56,-2,-31
-57,-2,-32
-56,-2,-32
-56,-2,-31
-57,-2,-32
-55,-2,-32
-55,-2,-31
-56,-2,-32
-56,-2,-31
-56,-2,-32
-55,-2,-32
-55,-1,-32
-56,-2,-32
-56,-2,-32
-56,-2,-31
-55,-2,-32
-56,-2,-31
-55,-2,-31
-55,-2,-32
-57,-2,-33
-56,-1,-32
-56,-2,-32
-56,-2,-32
-55,-2,-32
-55,-1,-32
-55,-1,-32
-55,-2,-32
-55,-2,-32
-55,-1,-32
-55,-1,-32
-56,-2,-32
-56,-2,-31
-56,-1,-32
-55,-1,-32
-55,-1,-32
-55,-2,-32
-55,-2,-32
-55,-2,-32
-55,-2,-32
-55,-2,-32
-56,-2,-32
-56,-2,-33
-56,-2,-31
-55,-2,-32
-54,-2,-31
-56,-3,-33
-55,-3,-32
-55,-3,-34
-54,-3,-33
-55,-3,-33
-56,-2,-33
-55,-2,-32
-54,-2,-32
-54,-2,-33
-55,-3,-32
-55,-3,-32
-55,-3,-32
-55,-3,-33
-56,-3,-32
-55,-3,-32
-55,-3,-32
-55,-3,-32
-56,-3,-32
-55,-3,-32
-55,-2,-32
-55,-3,-32
-55,-3,-32
-55,-3,-31
-56,-3,-32
-55,-4,-32
-55,-4,-31
-56,-3,-31
-56,-3,-31
-55,-3,-32
-55,-3,-31
-55,-3,-31
-55,-2,-31
-55,-3,-32
-55,-3,-32
-55,-3,-32
-55,-3,-32
-56,-3,-32
-55,-3,-31
-56,-3,-33
-55,-2,-32
-55,-3,-32
-54,-3,-31
-55,-3,-32
-55,-3,-32
-54,-4,-33
-54,-4,-32
-54,-4,-33
-55,-3,-32
-54,-3,-32
-54,-4,-32
-54,-4,-32
-55,-4,-32
-55,-4,-33
-56,-4,-33
-56,-4,-33
-56,-4,-33
-55,-4,-31
-54,-5,-32
-54,-5,-33
-54,-5,-33
-54,-6,-34
-54,-6,-32
-53,-6,-32
-54,-6,-33
-53,-7,-32
-53,-8,-32
-53,-8,-34
-53,-9,-35
-54,-9,-36
-54,-9,-37
-54,-8,-37
-53,-7,-35
-53,-9,-33
-53,-8,-33
-53,-9,-32
-52,-10,-34
-54,-10,-36
-54,-10,-36
-54,-10,-37
-54,-11,-37
-54,-11,-36
-55,-11,-36
-56,-11,-36
-55,-10,-36
-54,-9,-35
-54,-9,-35
-54,-7,-35
-54,-6,-34
-53,-5,-33
-56,-2,-37
-56,0,-38
-53,1,-36
-54,2,-39
-54,2,-39
-53,2,-35
-51,1,-33
-50,0,-31
-50,-1,-33
-52,0,-33
-55,2,-33
-56,2,-33
-58,1,-30
-56,1,-27
-56,-1,-27
-55,-1,-28
-53,-1,-28
-52,0,-26
-52,-1,-26
-53,-2,-28
-54,-2,-28
-55,-2,-29
-55,-2,-30
-57,-2,-31
-59,0,-31
-59,0,-29
-60,0,-30
-59,0,-35
-58,-2,-36
-57,-3,-36
-57,-3,-39
-58,-3,-48
-56,0,-48
-53,1,-41
-49,0,-36
-45,-6,-35
-44,-8,-36
-43,-8,-37
-43,-7,-41
-46,-6,-45
-48,-4,-47
-48,-3,-45
-48,-3,-42
-47,-5,-40
-49,-5,-40
-48,-9,-40
-48,-10,-40
-48,-11,-42
-48,-11,-44
-52,-9,-43
-53,-8,-43
-51,-8,-44
-48,-9,-40
-49,-10,-39
-46,-12,-39
-44,-14,-40
-46,-10,-26
-53,-9,-31
-45,-10,-43
-56,-4,-40
-56,5,-38
-53,-1,-47
-47,1,-50
-55,2,-48
-59,1,-51
-48,3,-48
-47,1,-48
-49,0,-50
-42,-4,-45
-35,-5,-40
-38,-6,-43
-48,-4,-41
-48,-4,-42
-47,-6,-46
-50,-6,-43
-45,-5,-34
-51,-5,-40
-46,-6,-44
-46,-6,-42
-42,-7,-37
-43,-4,-39
-45,-4,-42
-49,-2,-37
-51,-2,-36
-56,-3,-42
-48,-1,-34
-57,-1,-37
-56,-1,-37
-52,-1,-34
-54,0,-36
-53,1,-36
-49,1,-30
-52,2,-43
-56,0,-48
-50,0,-41
-51,1,-43
-47,0,-53
-48,0,-57
-45,4,-50
-39,2,-48
-37,0,-47
-37,-4,-53
-36,-3,-49
-39,-2,-58
-40,0,-56
-39,1,-50
-41,0,-49
-39,0,-50
-41,0,-48
-42,-1,-47
-42,-3,-51
-45,-4,-52
-42,-7,-45
-42,-6,-39
-47,-6,-42
-54,-3,-41
-51,0,-36
-54,0,-38
-56,2,-37
-65,8,-25
-68,6,-24
-62,4,-24
-67,4,-22
-66,7,-20
-69,13,-18
-65,17,-5
-68,20,3
-59,20,8
-59,20,7
-39,17,24
-37,19,32
-25,17,40
-15,21,47
-19,24,47
-21,30,55
-22,30,54
-12,28,52
-15,29,51
-19,29,50
-16,29,50
-14,29,50
-14,30,52
-13,30,54
-15,29,52
-14,28,53
-15,30,55
-19,31,54
-20,31,54
-19,30,53
-19,30,52
-22,30,52
-22,31,52
-22,30,51
-23,33,54
-23,34,55
-24,34,54
-23,35,53
-20,34,51
-21,34,50
-20,31,48
-22,29,46
-22,28,46
-22,26,47
-20,25,48
-23,25,52
-24,26,54
-16,26,58
-11,27,59
-13,29,58
-8,28,55
-7,28,54
-3,27,55
-3,26,54
-8,26,55
-3,26,57
-3,27,57
-3,30,57
-4,29,55
-2,27,55
-3,26,54
-3,25,55
-5,26,56
-6,27,56
-5,27,57
-3,27,58
-3,27,55
-3,27,56
-3,26,56
-4,26,56
-4,27,57
-3,27,56
-3,27,55
-4,26,56
-5,27,57
-4,30,58
-3,31,57
-5,30,56
-5,29,56
-5,28,55
-5,27,53
-6,27,56
-4,29,56
-4,30,56
-3,31,57
-3,32,57
-3,32,54
-3,30,52
-4,29,53
-5,27,52
-7,28,54
-7,28,55
-8,30,55
-7,31,57
-4,32,55
-7,31,53
-8,30,53
-7,29,52
-8,29,52
-10,31,53
-11,32,53
-8,33,54
-8,32,54
-7,32,55
-6,32,55
-5,31,55
-6,31,54
-9,30,54
-11,29,55
-12,28,52
-12,28,53
-12,28,53
-15,28,53
-11,28,55
-11,29,55
-12,29,57
-13,28,54
-11,27,54
-7,25,54
-8,25,53
-17,26,54
-16,28,57
-10,29,60
-16,31,57
-24,31,54
-14,25,54
-12,24,56
-17,27,59
-21,26,56
-15,26,58
-11,0,58
11,42,43
-30,4,52
-16,20,63
-14,19,44
-14,18,44
-31,16,47
-17,-3,51
-21,-11,52
-20,-16,67
-26,-17,63
-34,-8,58
-28,-4,55
-14,-4,51
-15,-4,61
-19,1,66
-26,-1,70
-24,-3,65
-19,-10,57
-19,-11,59
-17,-9,63
-8,6,65
-34,-12,44
-34,7,43
-45,1,36
-56,5,20
-56,-2,15
-63,3,6
-55,-4,12
-63,7,12
-66,-12,4
-67,6,6
-53,8,12
-59,10,8
-70,4,-2
-67,18,-10
-68,11,-8
-64,20,-5
-70,23,-4
-68,23,-9
-55,23,-3
-51,22,-5
-50,22,-6
-51,24,-10
-62,35,-14
-60,25,-10
-56,20,-8
-51,13,-5
-52,18,0
-51,9,7
-53,9,2
-61,15,3
-64,17,6
-72,22,16
-71,20,22
-59,10,22
-40,6,15
-66,19,7
-72,2,8
-56,-8,-12
-64,19,7
-74,7,7
-74,12,10
-73,-3,7
-71,14,17
-61,5,24
-54,3,30
-56,3,25
-58,-8,15
-44,-1,23
-59,5,29
-58,-3,31
-48,4,25
-36,-3,33
-45,2,41
-50,1,42
-50,0,44
-45,-4,51
-40,-8,59
-29,-12,47
-21,19,43
-24,3,31
-33,12,32
-36,14,32
-40,18,30
-39,20,29
-35,23,30
-35,25,30
-39,37,28
-33,45,23
-28,51,21
-33,67,17
-39,68,18
-42,74,24
-43,78,23
-47,85,19
-48,85,11
-47,81,10
-39,62,13
-34,55,15
-31,47,14
-32,46,13
-35,46,12
-36,47,13
-34,47,15
-32,49,18
-30,48,20
-28,51,23
-21,50,25
-18,50,26
-18,49,23
-12,50,25
-20,50,18
-19,51,16
-22,53,13
-23,54,9
-22,58,7
-23,69,5
-24,71,4
-26,74,4
-26,76,4
-26,78,3
-24,69,-1
-23,62,-1
-23,54,0
-24,53,0
-28,59,-1
-30,65,-3
-28,80,-5
-25,81,-6
-23,78,-4
-21,69,-3
-21,67,-3
-23,63,-5
-24,61,-6
-23,57,-6
-20,57,-3
-21,58,-2
-25,61,-1
-28,64,0
-30,63,1
-29,61,4
-29,59,5
-30,57,6
-32,58,7
-32,61,8
-32,60,9
-28,58,10
-27,56,11
-27,59,11
-25,62,13
-22,64,13
-18,65,12
-15,64,12
-16,57,13
-17,55,15
-23,50,16
-21,46,16
-21,45,16
-23,44,16
-24,45,16
-25,45,16
-26,47,16
-28,52,18
-30,57,19
-29,58,19
-27,58,18
-27,58,19
-25,57,18
-26,56,17
-26,56,17
-26,55,18
-25,53,18
-25,50,16
-26,48,16
-37,49,9
-78,63,5
-31,67,26
-19,70,42
-37,76,53
-57,84,61
-41,68,50
-44,44,38
-105,76,42
-62,50,20
-23,15,12
-93,30,33
-55,32,20
9,17,9
23,-16,-14
-42,-22,-2
-40,-18,14
-43,-17,7
-50,-20,1
-48,-16,10
-43,-17,19
-32,-19,22
-79,-9,11
-86,-7,14
-61,-12,22
-58,-13,21
-72,-15,11
-71,-17,4
-65,-17,-1
-87,-11,-4
-77,-11,3
-61,-12,12
-64,-11,2
-54,-7,6
-47,-3,11
-51,2,14
-68,4,12
-71,6,8
-73,10,2
-73,12,4
-71,7,8
-68,5,7
-65,1,3
-67,0,1
-68,0,0
-72,2,2
-72,5,6
-66,6,11
-63,5,11
-57,1,11
-59,0,13
-62,-1,12
-58,-3,18
-54,-5,18
-53,-7,16
-55,-8,14
-52,-8,13
-50,-8,13
-50,-7,14
-54,-5,14
-55,-4,13
-61,-4,13
-63,-3,13
-64,-1,15
-61,0,14
-61,0,14
-61,1,13
-61,1,12
-62,1,11
-61,1,11
-59,0,11
-55,-5,10
-54,-8,9
-54,-9,14
-53,-9,17
-57,-4,20
-62,-3,19
-66,-1,19
-68,-2,18
-68,-1,19
-65,0,17
-66,0,15
-66,-2,12
-62,-2,14
-62,-3,13
-62,-4,10
-65,-4,9
-61,-4,8
-63,-5,6
-63,-6,6
-62,-7,7
-62,-8,7
-71,-8,5
-70,-8,6
-67,-11,6
-65,-11,6
-63,-10,9
-58,-11,11
-58,-11,10
-62,-11,10
-62,-10,11
-59,-10,17
-56,-9,19
-58,-9,17
-59,-10,19
-59,-10,21
-58,-8,27
-59,-7,26
-60,-6,25
-55,-6,24
-51,-7,26
-46,-9,32
-52,-8,29
-57,-10,27
-53,-10,27
-50,-9,29
-57,-9,26
-55,-7,31
-44,-10,28
-49,-9,31
-54,-9,28
-54,-10,25
-61,-11,24
-57,-10,26
-59,-10,27
-57,-10,26
-55,-10,25
-57,-9,26
-58,-10,25
-58,-11,24
-57,-12,25
-57,-11,23
-58,-10,26
-59,-10,26
-58,-10,26
-58,-10,25
-45,-10,26
-52,-8,28
-61,-12,22
-51,-11,26
-50,-10,29
-55,-8,29
-58,-8,27
-59,-8,26
-58,-8,25
-59,-8,23
-60,-8,21
-59,-8,22
-56,-8,22
-56,-8,22
-60,-8,18
-59,-8,16
-55,-8,20
-58,-8,21
-60,-8,21
